mouthpiece,boreLength,boreDiameter,boreWeight,numberOfHoles,distanceHole,diameterHole,hole,folder,soundPiece
"0,071","0,47595","0,0117","0,0063",8,0,"0,01",4,,
"0,071","0,47595","0,0117","0,0063",8,0,"0,01",5,,
"0,071","0,47595","0,0117","0,0063",8,0,"0,0095",6,,
"0,071","0,47595","0,0117","0,0063",8,0,"0,0095",7,,
"0,071","0,47595","0,0117","0,0063",8,0,"0,0095",8,,
"0,071","0,47595","0,0117","0,0063",8,1,0,0,,
"0,071","0,47595","0,0117","0,0063",8,1,"0,01",1,,
"0,071","0,47595","0,0117","0,0063",8,1,"0,01",2,,
"0,071","0,47595","0,0117","0,0063",8,1,"0,01",3,,
"0,071","0,47595","0,0117","0,0063",8,1,"0,01",4,,
"0,071","0,47595","0,0117","0,0063",8,1,"0,01",5,,
"0,071","0,47595","0,0117","0,0063",8,1,"0,0095",6,,
"0,071","0,47595","0,0117","0,0063",8,1,"0,0095",7,,
"0,071","0,47595","0,0117","0,0063",8,1,"0,0095",8,,
"0,071","0,47595","0,0117","0,0063",8,2,0,0,,
"0,071","0,47595","0,0117","0,0063",8,2,"0,01",1,,
"0,071","0,47595","0,0117","0,0063",8,2,"0,01",2,,
"0,071","0,47595","0,0117","0,0063",8,2,"0,01",3,,
"0,071","0,47595","0,0117","0,0063",8,2,"0,01",4,,
"0,071","0,47595","0,0117","0,0063",8,2,"0,01",5,,
"0,071","0,47595","0,0117","0,0063",8,2,"0,0095",6,,
"0,071","0,47595","0,0117","0,0063",8,2,"0,0095",7,,
"0,071","0,47595","0,0117","0,0063",8,2,"0,0095",8,,
"0,071","0,47595","0,0117","0,0063",8,3,0,0,,
"0,071","0,47595","0,0117","0,0063",8,3,"0,01",1,,
"0,071","0,47595","0,0117","0,0063",8,3,"0,01",2,,
"0,071","0,47595","0,0117","0,0063",8,3,"0,01",3,,
"0,071","0,47595","0,0117","0,0063",8,3,"0,01",4,,
"0,071","0,47595","0,0117","0,0063",8,3,"0,01",5,,
"0,071","0,47595","0,0117","0,0063",8,3,"0,0095",6,,
"0,071","0,47595","0,0117","0,0063",8,3,"0,0095",7,,
"0,071","0,47595","0,0117","0,0063",8,3,"0,0095",8,,
"0,07","0,478","0,0117","0,0063",8,0,0,0,megarwnL65/main_megaron_1965_L,aulos_megaron1965L1
"0,07","0,478","0,0117","0,0063",8,"0,38301","0,01",1,megarwnL65/main_megaron_1965_L,aulos_megaron1965L2
"0,07","0,478","0,0117","0,0063",8,"0,34135","0,01",2,megarwnL65/main_megaron_1965_L,aulos_megaron1965L3
"0,07","0,478","0,0117","0,0063",8,"0,29635","0,01",3,megarwnL65/main_megaron_1965_L,aulos_megaron1965L4
"0,07","0,478","0,0117","0,0063",8,"0,24719","0,01",4,megarwnL65/main_megaron_1965_L,aulos_megaron1965L5
"0,07","0,478","0,0117","0,0063",8,"0,23035","0,0096",5,megarwnL65/main_megaron_1965_L,aulos_megaron1965L6
"0,07","0,478","0,0117","0,0063",8,"0,13045","0,0095",6,megarwnL65/main_megaron_1965_L,aulos_megaron1965L7
"0,07","0,478","0,0117","0,0063",8,"0,06629","0,0095",7,megarwnL65/main_megaron_1965_L,aulos_megaron1965L8
"0,07","0,478","0,0117","0,0063",8,"0,04513","0,0095",8,megarwnL65/main_megaron_1965_L,aulos_megaron1965L9
"0,07","0,478","0,0117","0,0063",8,1,0,0,,
"0,07","0,478","0,0117","0,0063",8,1,"0,01",1,,
"0,07","0,478","0,0117","0,0063",8,1,"0,01",2,,
"0,07","0,478","0,0117","0,0063",8,1,"0,01",3,,
"0,07","0,478","0,0117","0,0063",8,1,"0,01",4,,
"0,07","0,478","0,0117","0,0063",8,1,"0,0096",5,,
"0,07","0,478","0,0117","0,0063",8,1,"0,0095",6,,
"0,07","0,478","0,0117","0,0063",8,1,"0,0095",7,,
"0,07","0,478","0,0117","0,0063",8,1,"0,0095",8,,
"0,07","0,478","0,0117","0,0063",8,2,0,0,,
"0,07","0,478","0,0117","0,0063",8,2,"0,01",1,,
"0,07","0,478","0,0117","0,0063",8,2,"0,01",2,,
"0,07","0,478","0,0117","0,0063",8,2,"0,01",3,,
"0,07","0,478","0,0117","0,0063",8,2,"0,01",4,,
"0,07","0,478","0,0117","0,0063",8,2,"0,0096",5,,
"0,07","0,478","0,0117","0,0063",8,2,"0,0095",6,,
"0,07","0,478","0,0117","0,0063",8,2,"0,0095",7,,
"0,07","0,478","0,0117","0,0063",8,2,"0,0095",8,,
"0,07","0,478","0,0117","0,0063",8,3,0,0,,
"0,07","0,478","0,0117","0,0063",8,3,"0,01",1,,
"0,07","0,478","0,0117","0,0063",8,3,"0,01",2,,
"0,07","0,478","0,0117","0,0063",8,3,"0,01",3,,
"0,07","0,478","0,0117","0,0063",8,3,"0,01",4,,
"0,07","0,478","0,0117","0,0063",8,3,"0,0096",5,,
"0,07","0,478","0,0117","0,0063",8,3,"0,0095",6,,
"0,07","0,478","0,0117","0,0063",8,3,"0,0095",7,,
"0,07","0,478","0,0117","0,0063",8,3,"0,0095",8,,
"0,07","0,468","0,0117","0,0063",8,0,0,0,megarwnL65/megaron_1965_L_L_Minus,aulos_megaron1965LMinusL1
"0,07","0,468","0,0117","0,0063",8,"0,38301","0,01",1,megarwnL65/megaron_1965_L_L_Minus,aulos_megaron1965LMinusL2
"0,07","0,468","0,0117","0,0063",8,"0,34135","0,01",2,megarwnL65/megaron_1965_L_L_Minus,aulos_megaron1965LMinusL3
"0,07","0,468","0,0117","0,0063",8,"0,29635","0,01",3,megarwnL65/megaron_1965_L_L_Minus,aulos_megaron1965LMinusL4
"0,07","0,468","0,0117","0,0063",8,"0,24719","0,01",4,megarwnL65/megaron_1965_L_L_Minus,aulos_megaron1965LMinusL5
"0,07","0,468","0,0117","0,0063",8,"0,23035","0,0096",5,megarwnL65/megaron_1965_L_L_Minus,aulos_megaron1965LMinusL6
"0,07","0,468","0,0117","0,0063",8,"0,13045","0,0095",6,megarwnL65/megaron_1965_L_L_Minus,aulos_megaron1965LMinusL7
"0,07","0,468","0,0117","0,0063",8,"0,06629","0,0095",7,megarwnL65/megaron_1965_L_L_Minus,aulos_megaron1965LMinusL8
"0,07","0,468","0,0117","0,0063",8,"0,04513","0,0095",8,megarwnL65/megaron_1965_L_L_Minus,aulos_megaron1965LMinusL9
"0,07","0,468","0,0117","0,0063",8,1,0,0,,
"0,07","0,468","0,0117","0,0063",8,1,"0,01",1,,
"0,07","0,468","0,0117","0,0063",8,1,"0,01",2,,
"0,07","0,468","0,0117","0,0063",8,1,"0,01",3,,
"0,07","0,468","0,0117","0,0063",8,1,"0,01",4,,
"0,07","0,468","0,0117","0,0063",8,1,"0,0096",5,,
"0,07","0,468","0,0117","0,0063",8,1,"0,0095",6,,
"0,07","0,468","0,0117","0,0063",8,1,"0,0095",7,,
"0,07","0,468","0,0117","0,0063",8,1,"0,0095",8,,
"0,07","0,468","0,0117","0,0063",8,2,0,0,,
"0,07","0,468","0,0117","0,0063",8,2,"0,01",1,,
"0,07","0,468","0,0117","0,0063",8,2,"0,01",2,,
"0,07","0,468","0,0117","0,0063",8,2,"0,01",3,,
"0,07","0,468","0,0117","0,0063",8,2,"0,01",4,,
"0,07","0,468","0,0117","0,0063",8,2,"0,0096",5,,
"0,07","0,468","0,0117","0,0063",8,2,"0,0095",6,,
"0,07","0,468","0,0117","0,0063",8,2,"0,0095",7,,
"0,07","0,468","0,0117","0,0063",8,2,"0,0095",8,,
"0,07","0,468","0,0117","0,0063",8,3,0,0,,
"0,07","0,468","0,0117","0,0063",8,3,"0,01",1,,
"0,07","0,468","0,0117","0,0063",8,3,"0,01",2,,
"0,07","0,468","0,0117","0,0063",8,3,"0,01",3,,
"0,07","0,468","0,0117","0,0063",8,3,"0,01",4,,
"0,07","0,468","0,0117","0,0063",8,3,"0,0096",5,,
"0,07","0,468","0,0117","0,0063",8,3,"0,0095",6,,
"0,07","0,468","0,0117","0,0063",8,3,"0,0095",7,,
"0,07","0,468","0,0117","0,0063",8,3,"0,0095",8,,
"0,07","0,488","0,0117","0,0063",8,0,0,0,megarwnL65/megaron_1965_L_L_Plus,aulos_megaron1965LPlusL1
"0,07","0,488","0,0117","0,0063",8,"0,38301","0,01",1,megarwnL65/megaron_1965_L_L_Plus,aulos_megaron1965LPlusL2
"0,07","0,488","0,0117","0,0063",8,"0,34135","0,01",2,megarwnL65/megaron_1965_L_L_Plus,aulos_megaron1965LPlusL3
"0,07","0,488","0,0117","0,0063",8,"0,29635","0,01",3,megarwnL65/megaron_1965_L_L_Plus,aulos_megaron1965LPlusL4
"0,07","0,488","0,0117","0,0063",8,"0,24719","0,01",4,megarwnL65/megaron_1965_L_L_Plus,aulos_megaron1965LPlusL5
"0,07","0,488","0,0117","0,0063",8,"0,23035","0,0096",5,megarwnL65/megaron_1965_L_L_Plus,aulos_megaron1965LPlusL6
"0,07","0,488","0,0117","0,0063",8,"0,13045","0,0095",6,megarwnL65/megaron_1965_L_L_Plus,aulos_megaron1965LPlusL7
"0,07","0,488","0,0117","0,0063",8,"0,06629","0,0095",7,megarwnL65/megaron_1965_L_L_Plus,aulos_megaron1965LPlusL8
"0,07","0,488","0,0117","0,0063",8,"0,04513","0,0095",8,megarwnL65/megaron_1965_L_L_Plus,aulos_megaron1965LPlusL9
"0,07","0,488","0,0117","0,0063",8,1,0,0,,
"0,07","0,488","0,0117","0,0063",8,1,"0,01",1,,
"0,07","0,488","0,0117","0,0063",8,1,"0,01",2,,
"0,07","0,488","0,0117","0,0063",8,1,"0,01",3,,
"0,07","0,488","0,0117","0,0063",8,1,"0,01",4,,
"0,07","0,488","0,0117","0,0063",8,1,"0,0096",5,,
"0,07","0,488","0,0117","0,0063",8,1,"0,0095",6,,
"0,07","0,488","0,0117","0,0063",8,1,"0,0095",7,,
"0,07","0,488","0,0117","0,0063",8,1,"0,0095",8,,
"0,07","0,488","0,0117","0,0063",8,2,0,0,,
"0,07","0,488","0,0117","0,0063",8,2,"0,01",1,,
"0,07","0,488","0,0117","0,0063",8,2,"0,01",2,,
"0,07","0,488","0,0117","0,0063",8,2,"0,01",3,,
"0,07","0,488","0,0117","0,0063",8,2,"0,01",4,,
"0,07","0,488","0,0117","0,0063",8,2,"0,0096",5,,
"0,07","0,488","0,0117","0,0063",8,2,"0,0095",6,,
"0,07","0,488","0,0117","0,0063",8,2,"0,0095",7,,
"0,07","0,488","0,0117","0,0063",8,2,"0,0095",8,,
"0,07","0,488","0,0117","0,0063",8,3,0,0,,
"0,07","0,488","0,0117","0,0063",8,3,"0,01",1,,
"0,07","0,488","0,0117","0,0063",8,3,"0,01",2,,
"0,07","0,488","0,0117","0,0063",8,3,"0,01",3,,
"0,07","0,488","0,0117","0,0063",8,3,"0,01",4,,
"0,07","0,488","0,0117","0,0063",8,3,"0,0096",5,,
"0,07","0,488","0,0117","0,0063",8,3,"0,0095",6,,
"0,07","0,488","0,0117","0,0063",8,3,"0,0095",7,,
"0,07","0,488","0,0117","0,0063",8,3,"0,0095",8,,
"0,07","0,484","0,0117","0,0063",8,0,0,0,megarwnL65/megaron_1965L_L_Plusn,aulos_megaron1965LPlusnL1
"0,07","0,484","0,0117","0,0063",8,"0,38301","0,01",1,megarwnL65/megaron_1965L_L_Plusn,aulos_megaron1965LPlusnL2
"0,07","0,484","0,0117","0,0063",8,"0,34135","0,01",2,megarwnL65/megaron_1965L_L_Plusn,aulos_megaron1965LPlusnL3
"0,07","0,484","0,0117","0,0063",8,"0,29635","0,01",3,megarwnL65/megaron_1965L_L_Plusn,aulos_megaron1965LPlusnL4
"0,07","0,484","0,0117","0,0063",8,"0,24719","0,01",4,megarwnL65/megaron_1965L_L_Plusn,aulos_megaron1965LPlusnL5
"0,07","0,484","0,0117","0,0063",8,"0,23035","0,0096",5,megarwnL65/megaron_1965L_L_Plusn,aulos_megaron1965LPlusnL6
"0,07","0,484","0,0117","0,0063",8,"0,13045","0,0095",6,megarwnL65/megaron_1965L_L_Plusn,aulos_megaron1965LPlusnL7
"0,07","0,484","0,0117","0,0063",8,"0,06629","0,0095",7,megarwnL65/megaron_1965L_L_Plusn,aulos_megaron1965LPlusnL8
"0,07","0,484","0,0117","0,0063",8,"0,04513","0,0095",8,megarwnL65/megaron_1965L_L_Plusn,aulos_megaron1965LPlusnL9
"0,07","0,484","0,0117","0,0063",8,1,0,0,,
"0,07","0,484","0,0117","0,0063",8,1,"0,01",1,,
"0,07","0,484","0,0117","0,0063",8,1,"0,01",2,,
"0,07","0,484","0,0117","0,0063",8,1,"0,01",3,,
"0,07","0,484","0,0117","0,0063",8,1,"0,01",4,,
"0,07","0,484","0,0117","0,0063",8,1,"0,0096",5,,
"0,07","0,484","0,0117","0,0063",8,1,"0,0095",6,,
"0,07","0,484","0,0117","0,0063",8,1,"0,0095",7,,
"0,07","0,484","0,0117","0,0063",8,1,"0,0095",8,,
"0,07","0,484","0,0117","0,0063",8,2,0,0,,
"0,07","0,484","0,0117","0,0063",8,2,"0,01",1,,
"0,07","0,484","0,0117","0,0063",8,2,"0,01",2,,
"0,07","0,484","0,0117","0,0063",8,2,"0,01",3,,
"0,07","0,484","0,0117","0,0063",8,2,"0,01",4,,
"0,07","0,484","0,0117","0,0063",8,2,"0,0096",5,,
"0,07","0,484","0,0117","0,0063",8,2,"0,0095",6,,
"0,07","0,484","0,0117","0,0063",8,2,"0,0095",7,,
"0,07","0,484","0,0117","0,0063",8,2,"0,0095",8,,
"0,07","0,484","0,0117","0,0063",8,3,0,0,,
"0,07","0,484","0,0117","0,0063",8,3,"0,01",1,,
"0,07","0,484","0,0117","0,0063",8,3,"0,01",2,,
"0,07","0,484","0,0117","0,0063",8,3,"0,01",3,,
"0,07","0,484","0,0117","0,0063",8,3,"0,01",4,,
"0,07","0,484","0,0117","0,0063",8,3,"0,0096",5,,
"0,07","0,484","0,0117","0,0063",8,3,"0,0095",6,,
"0,07","0,484","0,0117","0,0063",8,3,"0,0095",7,,
"0,07","0,484","0,0117","0,0063",8,3,"0,0095",8,,
"0,05","0,478","0,0117","0,0063",8,0,0,0,megarwnL65/megaron_1965_L_R_Minus,aulos_megaron1965LMinusR1
"0,05","0,478","0,0117","0,0063",8,"0,38301","0,01",1,megarwnL65/megaron_1965_L_R_Minus,aulos_megaron1965LMinusR2
"0,05","0,478","0,0117","0,0063",8,"0,34135","0,01",2,megarwnL65/megaron_1965_L_R_Minus,aulos_megaron1965LMinusR3
"0,05","0,478","0,0117","0,0063",8,"0,29635","0,01",3,megarwnL65/megaron_1965_L_R_Minus,aulos_megaron1965LMinusR4
"0,05","0,478","0,0117","0,0063",8,"0,24719","0,01",4,megarwnL65/megaron_1965_L_R_Minus,aulos_megaron1965LMinusR5
"0,05","0,478","0,0117","0,0063",8,"0,23035","0,0096",5,megarwnL65/megaron_1965_L_R_Minus,aulos_megaron1965LMinusR6
"0,05","0,478","0,0117","0,0063",8,"0,13045","0,0095",6,megarwnL65/megaron_1965_L_R_Minus,aulos_megaron1965LMinusR7
"0,05","0,478","0,0117","0,0063",8,"0,06629","0,0095",7,megarwnL65/megaron_1965_L_R_Minus,aulos_megaron1965LMinusR8
"0,05","0,478","0,0117","0,0063",8,"0,04513","0,0095",8,megarwnL65/megaron_1965_L_R_Minus,aulos_megaron1965LMinusR9
"0,05","0,478","0,0117","0,0063",8,1,0,0,,
"0,05","0,478","0,0117","0,0063",8,1,"0,01",1,,
"0,05","0,478","0,0117","0,0063",8,1,"0,01",2,,
"0,05","0,478","0,0117","0,0063",8,1,"0,01",3,,
"0,05","0,478","0,0117","0,0063",8,1,"0,01",4,,
"0,05","0,478","0,0117","0,0063",8,1,"0,0096",5,,
"0,05","0,478","0,0117","0,0063",8,1,"0,0095",6,,
"0,05","0,478","0,0117","0,0063",8,1,"0,0095",7,,
"0,05","0,478","0,0117","0,0063",8,1,"0,0095",8,,
"0,05","0,478","0,0117","0,0063",8,2,0,0,,
"0,05","0,478","0,0117","0,0063",8,2,"0,01",1,,
"0,05","0,478","0,0117","0,0063",8,2,"0,01",2,,
"0,05","0,478","0,0117","0,0063",8,2,"0,01",3,,
"0,05","0,478","0,0117","0,0063",8,2,"0,01",4,,
"0,05","0,478","0,0117","0,0063",8,2,"0,0096",5,,
"0,05","0,478","0,0117","0,0063",8,2,"0,0095",6,,
"0,05","0,478","0,0117","0,0063",8,2,"0,0095",7,,
"0,05","0,478","0,0117","0,0063",8,2,"0,0095",8,,
"0,05","0,478","0,0117","0,0063",8,3,0,0,,
"0,05","0,478","0,0117","0,0063",8,3,"0,01",1,,
"0,05","0,478","0,0117","0,0063",8,3,"0,01",2,,
"0,05","0,478","0,0117","0,0063",8,3,"0,01",3,,
"0,05","0,478","0,0117","0,0063",8,3,"0,01",4,,
"0,05","0,478","0,0117","0,0063",8,3,"0,0096",5,,
"0,05","0,478","0,0117","0,0063",8,3,"0,0095",6,,
"0,05","0,478","0,0117","0,0063",8,3,"0,0095",7,,
"0,05","0,478","0,0117","0,0063",8,3,"0,0095",8,,
"0,09","0,478","0,0117","0,0063",8,0,0,0,megarwnL65/megaron_1965_L_R_Plus,aulos_megaron1965LPlusR1
"0,09","0,478","0,0117","0,0063",8,"0,38301","0,01",1,megarwnL65/megaron_1965_L_R_Plus,aulos_megaron1965LPlusR2
"0,09","0,478","0,0117","0,0063",8,"0,34135","0,01",2,megarwnL65/megaron_1965_L_R_Plus,aulos_megaron1965LPlusR3
"0,09","0,478","0,0117","0,0063",8,"0,29635","0,01",3,megarwnL65/megaron_1965_L_R_Plus,aulos_megaron1965LPlusR4
"0,09","0,478","0,0117","0,0063",8,"0,24719","0,01",4,megarwnL65/megaron_1965_L_R_Plus,aulos_megaron1965LPlusR5
"0,09","0,478","0,0117","0,0063",8,"0,23035","0,0096",5,megarwnL65/megaron_1965_L_R_Plus,aulos_megaron1965LPlusR6
"0,09","0,478","0,0117","0,0063",8,"0,13045","0,0095",6,megarwnL65/megaron_1965_L_R_Plus,aulos_megaron1965LPlusR7
"0,09","0,478","0,0117","0,0063",8,"0,06629","0,0095",7,megarwnL65/megaron_1965_L_R_Plus,aulos_megaron1965LPlusR8
"0,09","0,478","0,0117","0,0063",8,"0,04513","0,0095",8,megarwnL65/megaron_1965_L_R_Plus,aulos_megaron1965LPlusR9
"0,09","0,478","0,0117","0,0063",8,1,0,0,,
"0,09","0,478","0,0117","0,0063",8,1,"0,01",1,,
"0,09","0,478","0,0117","0,0063",8,1,"0,01",2,,
"0,09","0,478","0,0117","0,0063",8,1,"0,01",3,,
"0,09","0,478","0,0117","0,0063",8,1,"0,01",4,,
"0,09","0,478","0,0117","0,0063",8,1,"0,0096",5,,
"0,09","0,478","0,0117","0,0063",8,1,"0,0095",6,,
"0,09","0,478","0,0117","0,0063",8,1,"0,0095",7,,
"0,09","0,478","0,0117","0,0063",8,1,"0,0095",8,,
"0,09","0,478","0,0117","0,0063",8,2,0,0,,
"0,09","0,478","0,0117","0,0063",8,2,"0,01",1,,
"0,09","0,478","0,0117","0,0063",8,2,"0,01",2,,
"0,09","0,478","0,0117","0,0063",8,2,"0,01",3,,
"0,09","0,478","0,0117","0,0063",8,2,"0,01",4,,
"0,09","0,478","0,0117","0,0063",8,2,"0,0096",5,,
"0,09","0,478","0,0117","0,0063",8,2,"0,0095",6,,
"0,09","0,478","0,0117","0,0063",8,2,"0,0095",7,,
"0,09","0,478","0,0117","0,0063",8,2,"0,0095",8,,
"0,09","0,478","0,0117","0,0063",8,3,0,0,,
"0,09","0,478","0,0117","0,0063",8,3,"0,01",1,,
"0,09","0,478","0,0117","0,0063",8,3,"0,01",2,,
"0,09","0,478","0,0117","0,0063",8,3,"0,01",3,,
"0,09","0,478","0,0117","0,0063",8,3,"0,01",4,,
"0,09","0,478","0,0117","0,0063",8,3,"0,0096",5,,
"0,09","0,478","0,0117","0,0063",8,3,"0,0095",6,,
"0,09","0,478","0,0117","0,0063",8,3,"0,0095",7,,
"0,09","0,478","0,0117","0,0063",8,3,"0,0095",8,,
"0,071","0,478","0,0117","0,0063",8,0,0,0,megarwnL65/megaron_1965L_R_Plusn,aulos_megaron1965LPlusnR1
"0,071","0,478","0,0117","0,0063",8,"0,38301","0,01",1,megarwnL65/megaron_1965L_R_Plusn,aulos_megaron1965LPlusnR2
"0,071","0,478","0,0117","0,0063",8,"0,34135","0,01",2,megarwnL65/megaron_1965L_R_Plusn,aulos_megaron1965LPlusnR3
"0,071","0,478","0,0117","0,0063",8,"0,29635","0,01",3,megarwnL65/megaron_1965L_R_Plusn,aulos_megaron1965LPlusnR4
"0,071","0,478","0,0117","0,0063",8,"0,24719","0,01",4,megarwnL65/megaron_1965L_R_Plusn,aulos_megaron1965LPlusnR5
"0,071","0,478","0,0117","0,0063",8,"0,23035","0,0096",5,megarwnL65/megaron_1965L_R_Plusn,aulos_megaron1965LPlusnR6
"0,071","0,478","0,0117","0,0063",8,"0,13045","0,0095",6,megarwnL65/megaron_1965L_R_Plusn,aulos_megaron1965LPlusnR7
"0,071","0,478","0,0117","0,0063",8,"0,06629","0,0095",7,megarwnL65/megaron_1965L_R_Plusn,aulos_megaron1965LPlusnR8
"0,071","0,478","0,0117","0,0063",8,"0,04513","0,0095",8,megarwnL65/megaron_1965L_R_Plusn,aulos_megaron1965LPlusnR9
"0,071","0,478","0,0117","0,0063",8,1,0,0,,
"0,071","0,478","0,0117","0,0063",8,1,"0,01",1,,
"0,071","0,478","0,0117","0,0063",8,1,"0,01",2,,
"0,071","0,478","0,0117","0,0063",8,1,"0,01",3,,
"0,071","0,478","0,0117","0,0063",8,1,"0,01",4,,
"0,071","0,478","0,0117","0,0063",8,1,"0,0096",5,,
"0,071","0,478","0,0117","0,0063",8,1,"0,0095",6,,
"0,071","0,478","0,0117","0,0063",8,1,"0,0095",7,,
"0,071","0,478","0,0117","0,0063",8,1,"0,0095",8,,
"0,071","0,478","0,0117","0,0063",8,2,0,0,,
"0,071","0,478","0,0117","0,0063",8,2,"0,01",1,,
"0,071","0,478","0,0117","0,0063",8,2,"0,01",2,,
"0,071","0,478","0,0117","0,0063",8,2,"0,01",3,,
"0,071","0,478","0,0117","0,0063",8,2,"0,01",4,,
"0,071","0,478","0,0117","0,0063",8,2,"0,0096",5,,
"0,071","0,478","0,0117","0,0063",8,2,"0,0095",6,,
"0,071","0,478","0,0117","0,0063",8,2,"0,0095",7,,
"0,071","0,478","0,0117","0,0063",8,2,"0,0095",8,,
"0,071","0,478","0,0117","0,0063",8,3,0,0,,
"0,071","0,478","0,0117","0,0063",8,3,"0,01",1,,
"0,071","0,478","0,0117","0,0063",8,3,"0,01",2,,
"0,071","0,478","0,0117","0,0063",8,3,"0,01",3,,
"0,071","0,478","0,0117","0,0063",8,3,"0,01",4,,
"0,071","0,478","0,0117","0,0063",8,3,"0,0096",5,,
"0,071","0,478","0,0117","0,0063",8,3,"0,0095",6,,
"0,071","0,478","0,0117","0,0063",8,3,"0,0095",7,,
"0,071","0,478","0,0117","0,0063",8,3,"0,0095",8,,
"0,07","0,478","0,0117","0,0063",8,0,0,0,,
"0,07","0,478","0,0117","0,0063",8,0,"0,01",1,,
"0,07","0,478","0,0117","0,0063",8,0,"0,01",2,,
"0,07","0,478","0,0117","0,0063",8,0,"0,01",3,,
"0,07","0,478","0,0117","0,0063",8,0,"0,01",4,,
"0,07","0,478","0,0117","0,0063",8,0,"0,0096",5,,
"0,07","0,478","0,0117","0,0063",8,0,"0,0095",6,,
"0,07","0,478","0,0117","0,0063",8,0,"0,0095",7,,
"0,07","0,478","0,0117","0,0063",8,0,"0,0095",8,,
"0,07","0,478","0,0117","0,0063",8,1,0,0,megarwnL65/megaron_1965_L_TH_Minus,aulos_megaron1965LMinusTH1
"0,07","0,478","0,0117","0,0063",8,"0,37301","0,01",1,megarwnL65/megaron_1965_L_TH_Minus,aulos_megaron1965LMinusTH2
"0,07","0,478","0,0117","0,0063",8,"0,33135","0,01",2,megarwnL65/megaron_1965_L_TH_Minus,aulos_megaron1965LMinusTH3
"0,07","0,478","0,0117","0,0063",8,"0,28635","0,01",3,megarwnL65/megaron_1965_L_TH_Minus,aulos_megaron1965LMinusTH4
"0,07","0,478","0,0117","0,0063",8,"0,23719","0,01",4,megarwnL65/megaron_1965_L_TH_Minus,aulos_megaron1965LMinusTH5
"0,07","0,478","0,0117","0,0063",8,"0,22035","0,0096",5,megarwnL65/megaron_1965_L_TH_Minus,aulos_megaron1965LMinusTH6
"0,07","0,478","0,0117","0,0063",8,"0,12045","0,0095",6,megarwnL65/megaron_1965_L_TH_Minus,aulos_megaron1965LMinusTH7
"0,07","0,478","0,0117","0,0063",8,"0,05629","0,0095",7,megarwnL65/megaron_1965_L_TH_Minus,aulos_megaron1965LMinusTH8
"0,07","0,478","0,0117","0,0063",8,"0,03513","0,0095",8,megarwnL65/megaron_1965_L_TH_Minus,aulos_megaron1965LMinusTH9
"0,07","0,478","0,0117","0,0063",8,2,0,0,megarwnL65/megaron_1965_L_TH_Plus,aulos_megaron1965LPlusTH1
"0,07","0,478","0,0117","0,0063",8,"0,39501","0,01",1,megarwnL65/megaron_1965_L_TH_Plus,aulos_megaron1965LPlusTH2
"0,07","0,478","0,0117","0,0063",8,"0,35235","0,01",2,megarwnL65/megaron_1965_L_TH_Plus,aulos_megaron1965LPlusTH3
"0,07","0,478","0,0117","0,0063",8,"0,30635","0,01",3,megarwnL65/megaron_1965_L_TH_Plus,aulos_megaron1965LPlusTH4
"0,07","0,478","0,0117","0,0063",8,"0,25419","0,01",4,megarwnL65/megaron_1965_L_TH_Plus,aulos_megaron1965LPlusTH5
"0,07","0,478","0,0117","0,0063",8,"0,24235","0,0096",5,megarwnL65/megaron_1965_L_TH_Plus,aulos_megaron1965LPlusTH6
"0,07","0,478","0,0117","0,0063",8,"0,14745","0,0095",6,megarwnL65/megaron_1965_L_TH_Plus,aulos_megaron1965LPlusTH7
"0,07","0,478","0,0117","0,0063",8,"0,07829","0,0095",7,megarwnL65/megaron_1965_L_TH_Plus,aulos_megaron1965LPlusTH8
"0,07","0,478","0,0117","0,0063",8,"0,05913","0,0095",8,megarwnL65/megaron_1965_L_TH_Plus,aulos_megaron1965LPlusTH9
"0,07","0,478","0,0117","0,0063",8,3,0,0,megarwnL65/megaron_1965L_TH_Plusn,aulos_megaronHPlusnTH1
"0,07","0,478","0,0117","0,0063",8,"0,39645","0,01",1,megarwnL65/megaron_1965L_TH_Plusn,aulos_megaronHPlusnTH2
"0,07","0,478","0,0117","0,0063",8,"0,35873","0,01",2,megarwnL65/megaron_1965L_TH_Plusn,aulos_megaronHPlusnTH3
"0,07","0,478","0,0117","0,0063",8,"0,30914","0,01",3,megarwnL65/megaron_1965L_TH_Plusn,aulos_megaronHPlusnTH4
"0,07","0,478","0,0117","0,0063",8,"0,25731","0,01",4,megarwnL65/megaron_1965L_TH_Plusn,aulos_megaronHPlusnTH5
"0,07","0,478","0,0117","0,0063",8,"0,24618","0,0096",5,megarwnL65/megaron_1965L_TH_Plusn,aulos_megaronHPlusnTH6
"0,07","0,478","0,0117","0,0063",8,"0,14999","0,0095",6,megarwnL65/megaron_1965L_TH_Plusn,aulos_megaronHPlusnTH7
"0,07","0,478","0,0117","0,0063",8,"0,08297","0,0095",7,megarwnL65/megaron_1965L_TH_Plusn,aulos_megaronHPlusnTH8
"0,07","0,478","0,0117","0,0063",8,"0,06912","0,0095",8,megarwnL65/megaron_1965L_TH_Plusn,aulos_megaronHPlusnTH9
"0,05","0,468","0,0117","0,0063",8,0,0,0,,
"0,05","0,468","0,0117","0,0063",8,0,"0,01",1,,
"0,05","0,468","0,0117","0,0063",8,0,"0,01",2,,
"0,05","0,468","0,0117","0,0063",8,0,"0,01",3,,
"0,05","0,468","0,0117","0,0063",8,0,"0,01",4,,
